,habitat_id,habitat_code,habitat_priority,habitat_np,habitat_cover,habitat_caves,habitat_data_quality,habitat_representativity,habitat_relative_surface,habitat_conservation,habitat_global,site_code,habitat_cover_ha,year,id_reporte
6570,11557,8130,0,0,4.23,,M,A,C,A,A,ES2410002,17.27,2023,135
6571,11559,8220,0,0,4.16,,M,A,C,A,A,ES2410002,17.0,2023,135
6572,11518,4060,0,0,0.56,,M,C,C,C,C,ES2410003,152.19,2023,135
6573,11562,8310,0,0,,8.0,M,A,B,A,A,ES2410003,,2023,135
6574,11520,4090,0,0,0.34,,M,C,C,C,C,ES2410003,93.07,2023,135
6575,11543,6430,0,0,,,M,B,C,B,B,ES2410003,1.12,2023,135
6576,11533,6140,0,0,13.62,,M,B,B,B,B,ES2410003,3686.08,2023,135
6577,11556,8120,0,0,0.02,,DD,B,C,C,B,ES2410003,0.54,2023,135
6578,11588,9430,0,0,1.37,,M,B,C,B,B,ES2410003,371.29,2023,135
6579,11544,6510,0,0,0.51,,M,C,C,C,C,ES2410003,139.31,2023,135
6580,11569,9150,0,0,7.01,,M,B,B,B,B,ES2410003,1896.52,2023,135
6581,11557,8130,0,0,2.47,,M,A,C,A,A,ES2410003,667.61,2023,135
6582,11584,9340,0,0,0.01,,M,B,C,B,B,ES2410003,2.48,2023,135
6583,11541,6410,0,0,,,M,A,C,A,A,ES2410003,0.06,2023,135
6584,11536,6170,0,0,17.1,,M,A,B,A,A,ES2410003,4627.35,2023,135
6585,11542,6420,0,0,,,M,B,C,B,B,ES2410003,0.01,2023,135
6586,11515,4030,0,0,0.34,,M,B,C,B,B,ES2410003,91.63,2023,135
6587,11523,5130,0,0,,,P,C,C,C,C,ES2410003,13.02,2023,135
6588,11577,9240,0,0,0.06,,M,B,C,B,B,ES2410003,16.48,2023,135
6589,11537,6210,0,0,10.44,,M,B,C,B,B,ES2410003,2826.57,2023,135
6590,11553,7230,0,0,0.2,,M,A,C,A,A,ES2410003,53.57,2023,135
6591,11571,9180,0,0,0.58,,M,B,B,B,B,ES2410003,155.92,2023,135
6592,11507,3240,0,0,0.05,,M,B,C,B,B,ES2410003,13.17,2023,135
6593,11532,6110,0,0,,,P,C,C,C,C,ES2410003,0.19,2023,135
6594,11558,8210,0,0,0.27,,M,A,C,A,A,ES2410003,72.11,2023,135
6595,11567,9130,0,0,,,P,C,C,C,C,ES2410003,2189.67,2023,135
6596,11537,6210,0,0,0.22,,M,B,C,B,B,ES2410004,3.63,2023,135
6597,11536,6170,0,0,0.02,,M,B,C,B,B,ES2410004,30.0,2023,135
6598,11520,4090,0,0,5.11,,M,B,C,B,B,ES2410004,85.36,2023,135
6599,11584,9340,0,0,4.73,,M,B,C,B,B,ES2410004,79.0,2023,135
6600,11567,9130,0,0,4.34,,,,,,,ES2410004,72.54,2023,135
6601,11571,9180,0,0,0.17,,M,B,C,B,B,ES2410004,2.76,2023,135
6602,11569,9150,0,0,24.77,,M,C,C,C,B,ES2410004,413.74,2023,135
6603,11558,8210,0,0,0.11,,M,A,C,A,A,ES2410004,1.81,2023,135
6604,11577,9240,0,0,38.15,,M,B,C,B,B,ES2410004,637.16,2023,135
6605,11562,8310,0,0,,6.0,M,A,B,A,A,ES2410005,,2023,135
6606,11584,9340,0,0,13.59,,M,A,C,A,A,ES2410005,1734.81,2023,135
6607,11588,9430,0,0,0.08,,M,A,C,A,A,ES2410005,9.92,2023,135
6608,11542,6420,0,0,,,M,A,C,A,A,ES2410005,0.01,2023,135
6609,11537,6210,0,0,1.44,,M,A,C,A,A,ES2410005,183.9,2023,135
6610,11579,92A0,0,0,0.03,,M,A,C,A,A,ES2410005,4.3,2023,135
6611,11541,6410,0,0,,,DD,A,C,A,A,ES2410005,,2023,135
6612,11536,6170,0,0,,,M,A,C,A,A,ES2410005,0.21,2023,135
6613,11521,5110,0,0,5.23,,M,B,C,B,B,ES2410005,667.56,2023,135
6614,11544,6510,0,0,0.54,,M,B,C,B,B,ES2410005,68.69,2023,135
6615,11520,4090,0,0,40.67,,M,A,C,A,A,ES2410005,5190.72,2023,135
6616,11539,6230,0,0,,,M,A,C,A,A,ES2410005,0.03,2023,135
6617,11558,8210,0,0,,,M,A,C,A,A,ES2410005,0.03,2023,135
6618,11569,9150,0,0,1.08,,M,A,C,A,A,ES2410005,137.6,2023,135
6619,11560,8230,0,0,0.28,,M,A,C,A,A,ES2410006,27.67,2023,135
6620,11537,6210,0,0,6.17,,M,A,C,A,A,ES2410006,602.74,2023,135
6621,11565,8340,0,0,0.23,,M,A,B,A,A,ES2410006,22.16,2023,135
6622,11555,8110,0,0,1.18,,,,,,,ES2410006,115.51,2023,135
6623,11518,4060,0,0,1.1,,M,B,C,B,B,ES2410006,107.37,2023,135
6624,11543,6430,0,0,0.03,,M,B,C,B,B,ES2410006,3.11,2023,135
6625,11541,6410,0,0,,,M,A,C,A,A,ES2410006,0.1,2023,135
6626,11544,6510,0,0,0.17,,M,C,C,C,C,ES2410006,16.64,2023,135
6627,11588,9430,0,0,2.42,,M,B,C,B,B,ES2410006,236.94,2023,135
6628,11520,4090,0,0,1.63,,M,C,C,C,C,ES2410006,159.57,2023,135
6629,11569,9150,0,0,2.72,,M,B,C,B,B,ES2410006,265.56,2023,135
6630,11533,6140,0,0,17.26,,M,A,B,A,A,ES2410006,1687.32,2023,135
6631,11559,8220,0,0,0.79,,M,A,C,A,A,ES2410006,76.89,2023,135
6632,11577,9240,0,0,1.26,,M,B,C,B,B,ES2410006,122.87,2023,135
6633,11571,9180,0,0,0.25,,M,B,C,B,B,ES2410006,24.29,2023,135
6634,11507,3240,0,0,0.06,,M,A,C,A,A,ES2410006,5.54,2023,135
6635,11558,8210,0,0,1.26,,M,A,C,A,A,ES2410006,123.45,2023,135
6636,11562,8310,0,0,,11.0,M,A,B,A,A,ES2410006,,2023,135
6637,11557,8130,0,0,4.4,,M,A,C,A,A,ES2410006,430.31,2023,135
6638,11566,9120,0,0,0.33,,M,B,C,B,B,ES2410006,32.22,2023,135
6639,11553,7230,0,0,,,M,A,C,A,A,ES2410006,0.15,2023,135
6640,11515,4030,0,0,0.37,,M,B,C,B,B,ES2410006,36.36,2023,135
6641,11536,6170,0,0,10.86,,M,A,C,A,A,ES2410006,1061.45,2023,135
6642,11584,9340,0,0,0.01,,M,B,C,B,B,ES2410008,0.09,2023,135
6643,11567,9130,0,0,,,P,C,C,C,C,ES2410008,16.32,2023,135
6644,11521,5110,0,0,0.29,,M,A,C,A,A,ES2410008,2.16,2023,135
6645,11558,8210,0,0,0.31,,M,A,C,A,A,ES2410008,2.25,2023,135
6646,11588,9430,0,0,0.03,,M,B,C,B,B,ES2410008,0.24,2023,135
6647,11557,8130,0,0,0.01,,M,A,C,A,A,ES2410008,0.09,2023,135
6648,11566,9120,0,0,38.51,,M,B,C,B,A,ES2410008,283.29,2023,135
6649,11571,9180,0,0,4.23,,M,B,C,B,B,ES2410008,31.14,2023,135
6650,11558,8210,0,0,15.3,,M,A,C,A,A,ES2410009,37.78,2023,135
6651,11552,7220,0,0,,,M,A,C,A,A,ES2410009,0.01,2023,135
6652,11577,9240,0,0,56.53,,M,B,C,B,B,ES2410009,139.64,2023,135
6653,11571,9180,0,0,2.2,,M,B,C,B,B,ES2410009,5.44,2023,135
6654,11533,6140,0,0,22.57,,M,B,C,B,B,ES2410010,115.05,2023,135
6655,11537,6210,0,0,5.18,,M,B,C,B,B,ES2410010,26.39,2023,135
6656,11553,7230,0,0,,,DD,A,C,C,A,ES2410010,,2023,135
6657,11549,7140,0,0,,,P,C,C,C,C,ES2410010,0.08,2023,135
6658,11567,9130,0,0,,,P,C,C,C,C,ES2410010,132.78,2023,135
6659,11521,5110,0,0,,,DD,C,C,C,C,ES2410010,,2023,135
6660,11518,4060,0,0,,,DD,B,C,B,B,ES2410010,,2023,135
6661,11557,8130,0,0,,,M,A,C,A,A,ES2410010,0.01,2023,135
6662,11566,9120,0,0,36.81,,M,B,C,B,A,ES2410010,187.64,2023,135
6663,11588,9430,0,0,0.89,,M,B,C,B,B,ES2410010,4.54,2023,135
6664,11543,6430,0,0,,,M,C,C,C,C,ES2410011,0.03,2023,135
6665,11524,5210,0,0,2.36,,M,B,C,B,B,ES2410011,71.92,2023,135
6666,11569,9150,0,0,0.33,,M,B,C,B,B,ES2410011,9.95,2023,135
6667,11557,8130,0,0,3.88,,M,A,C,A,A,ES2410011,118.23,2023,135
6668,11571,9180,0,0,1.2,,M,B,C,B,B,ES2410011,36.65,2023,135
6669,11559,8220,0,0,6.31,,M,A,C,A,A,ES2410011,192.06,2023,135
6670,11555,8110,0,0,2.61,,,,,,,ES2410011,79.67,2023,135
6671,11533,6140,0,0,20.32,,M,B,C,B,B,ES2410011,618.88,2023,135
6672,11588,9430,0,0,2.23,,M,B,C,B,B,ES2410011,67.8,2023,135
6673,11565,8340,0,0,0.97,,M,A,B,A,A,ES2410011,29.58,2023,135
6674,11518,4060,0,0,3.35,,M,B,C,B,B,ES2410011,101.94,2023,135
6675,11522,5120,0,0,1.87,,M,B,C,B,B,ES2410011,57.0,2023,135
6676,11507,3240,0,0,0.65,,M,B,C,B,B,ES2410012,1.08,2023,135
6677,11584,9340,0,0,31.88,,M,B,C,B,C,ES2410012,53.11,2023,135
6678,11571,9180,0,0,1.63,,M,B,C,B,B,ES2410012,2.71,2023,135
6679,11558,8210,0,0,0.32,,M,A,C,A,A,ES2410012,0.54,2023,135
6680,11577,9240,0,0,52.74,,M,B,C,B,B,ES2410012,87.87,2023,135
6681,11552,7220,0,0,0.02,,M,A,C,A,A,ES2410013,1.9,2023,135
6682,11501,3150,0,0,,,M,A,C,A,A,ES2410013,0.01,2023,135
6683,11520,4090,0,0,4.46,,M,C,C,C,C,ES2410013,368.74,2023,135
6684,11584,9340,0,0,3.71,,M,B,C,B,B,ES2410013,307.25,2023,135
6685,11558,8210,0,0,0.8,,M,A,C,A,A,ES2410013,66.11,2023,135
6686,11541,6410,0,0,,,M,A,C,A,A,ES2410013,0.01,2023,135
6687,11537,6210,0,0,0.17,,M,B,C,B,B,ES2410013,14.07,2023,135
6688,11553,7230,0,0,,,M,A,C,A,A,ES2410013,0.02,2023,135
6689,11536,6170,0,0,40.18,,M,A,C,A,A,ES2410013,3325.05,2023,135
6690,11557,8130,0,0,0.98,,M,A,C,A,A,ES2410013,81.02,2023,135
6691,11577,9240,0,0,0.04,,M,B,C,B,B,ES2410013,3.4,2023,135
6692,11588,9430,0,0,9.09,,M,B,B,B,B,ES2410013,752.43,2023,135
6693,11562,8310,0,0,,16.0,M,A,B,A,A,ES2410013,,2023,135
6694,11569,9150,0,0,1.01,,M,B,C,B,B,ES2410013,83.54,2023,135
6695,11556,8120,0,0,1.01,,,,,,,ES2410013,83.33,2023,135
6696,11524,5210,0,0,0.17,,M,C,C,C,C,ES2410014,6.5,2023,135
6697,11577,9240,0,0,4.42,,M,B,C,B,B,ES2410014,172.37,2023,135
6698,11537,6210,0,0,2.15,,M,B,C,B,B,ES2410014,83.93,2023,135
6699,11520,4090,0,0,12.3,,M,C,C,C,C,ES2410014,479.74,2023,135
6700,11588,9430,0,0,1.44,,M,B,C,B,B,ES2410014,56.17,2023,135
6701,11507,3240,0,0,0.27,,M,B,C,B,B,ES2410014,10.68,2023,135
6702,11541,6410,0,0,,,M,A,C,A,A,ES2410014,0.01,2023,135
6703,11523,5130,0,0,,,P,C,C,C,C,ES2410014,14.28,2023,135
6704,11567,9130,0,0,,,P,C,C,C,C,ES2410014,1.51,2023,135
6705,11533,6140,0,0,3.94,,M,B,C,B,B,ES2410014,153.5,2023,135
6706,11544,6510,0,0,1.9,,M,B,C,B,B,ES2410014,74.22,2023,135
6707,11569,9150,0,0,8.03,,M,B,C,B,B,ES2410014,313.01,2023,135
6708,11521,5110,0,0,28.43,,M,B,C,B,B,ES2410015,440.49,2023,135
6709,11520,4090,0,0,12.79,,M,A,C,A,A,ES2410015,198.14,2023,135
6710,11569,9150,0,0,5.78,,M,B,C,B,B,ES2410015,89.61,2023,135
6711,11524,5210,0,0,4.6,,M,A,C,A,A,ES2410015,71.24,2023,135
6712,11584,9340,0,0,0.01,,M,A,C,A,A,ES2410015,0.19,2023,135
6713,11524,5210,0,0,87.61,,M,B,C,B,B,ES2410016,167.59,2023,135
6714,11520,4090,0,0,0.26,,M,B,C,B,B,ES2410016,0.5,2023,135
6715,11584,9340,0,0,44.43,,M,B,C,B,B,ES2410016,84.99,2023,135
6716,11506,3230,0,0,30.03,,M,B,B,A,A,ES2410017,23.9,2023,135
6717,11579,92A0,0,0,10.35,,M,B,C,B,B,ES2410017,6.2,2023,135
6718,11507,3240,0,0,33.34,,M,B,C,B,B,ES2410017,19.98,2023,135
6719,11507,3240,0,0,43.52,,M,B,B,B,B,ES2410018,108.88,2023,135
6720,11544,6510,0,0,2.27,,M,C,C,C,C,ES2410019,2.67,2023,135
6721,11507,3240,0,0,49.87,,M,A,B,A,A,ES2410019,58.73,2023,135
6722,11588,9430,0,0,0.19,,M,A,C,A,A,ES2410019,0.22,2023,135
6723,11569,9150,0,0,0.43,,M,B,C,B,B,ES2410019,0.51,2023,135
6724,11584,9340,0,0,7.68,,M,B,C,B,B,ES2410021,11.21,2023,135
6725,11507,3240,0,0,6.95,,M,B,C,B,B,ES2410021,10.14,2023,135
6726,11577,9240,0,0,4.35,,M,B,C,B,B,ES2410021,6.35,2023,135
6727,11544,6510,0,0,0.6,,M,C,C,C,C,ES2410021,0.87,2023,135
6728,11584,9340,0,0,40.36,,M,B,C,B,B,ES2410022,0.05,2023,135
6729,11577,9240,0,0,32.29,,M,B,C,B,B,ES2410022,0.04,2023,135
6730,11562,8310,0,0,,1.0,DD,B,C,B,B,ES2410022,0.12,2023,135
6731,11518,4060,0,0,0.12,,M,C,C,C,C,ES2410023,4.98,2023,135
6732,11520,4090,0,0,1.0,,M,C,C,C,C,ES2410023,40.24,2023,135
6733,11537,6210,0,0,2.15,,M,B,C,B,B,ES2410023,86.69,2023,135
6734,11571,9180,0,0,1.78,,M,B,B,B,B,ES2410023,71.68,2023,135
6735,11584,9340,0,0,,,M,B,C,B,B,ES2410023,0.04,2023,135
6736,11569,9150,0,0,1.33,,M,B,C,B,B,ES2410023,53.68,2023,135
6737,11507,3240,0,0,0.09,,M,B,C,B,B,ES2410023,3.59,2023,135
6738,11588,9430,0,0,12.94,,M,B,B,B,B,ES2410023,521.06,2023,135
6739,11543,6430,0,0,,,M,C,C,C,C,ES2410023,0.01,2023,135
6740,11557,8130,0,0,4.88,,M,A,C,A,A,ES2410023,196.64,2023,135
6741,11553,7230,0,0,0.01,,M,B,C,B,B,ES2410023,0.4,2023,135
6742,11544,6510,0,0,0.1,,M,C,C,C,C,ES2410023,3.98,2023,135
6743,11562,8310,0,0,,3.0,M,A,C,A,A,ES2410023,,2023,135
6744,11536,6170,0,0,7.79,,M,A,C,A,A,ES2410023,313.81,2023,135
6745,11554,7240,0,0,,,DD,A,C,A,A,ES2410023,,2023,135
6746,11533,6140,0,0,20.11,,M,B,C,B,B,ES2410023,809.87,2023,135
6747,11558,8210,0,0,2.83,,M,A,C,A,A,ES2410023,113.98,2023,135
6748,11569,9150,0,0,3.17,,M,B,C,B,B,ES2410024,176.1,2023,135
6749,11520,4090,0,0,3.16,,M,C,C,C,C,ES2410024,175.66,2023,135
6750,11571,9180,0,0,5.74,,M,B,B,B,B,ES2410024,318.71,2023,135
6751,11523,5130,0,0,,,P,C,C,C,C,ES2410024,4.62,2023,135
6752,11579,92A0,0,0,,,M,B,C,B,B,ES2410024,0.12,2023,135
6753,11507,3240,0,0,0.17,,M,C,C,C,C,ES2410024,9.27,2023,135
6754,11588,9430,0,0,2.16,,M,B,C,B,B,ES2410024,120.06,2023,135
6755,11536,6170,0,0,0.38,,M,A,C,A,A,ES2410024,20.92,2023,135
6756,11558,8210,0,0,1.07,,M,A,C,A,A,ES2410024,59.63,2023,135
6757,11577,9240,0,0,53.76,,M,B,C,B,B,ES2410024,2985.02,2023,135
6758,11549,7140,0,0,,,P,C,C,C,C,ES2410024,0.15,2023,135
6759,11544,6510,0,0,11.91,,M,C,C,C,B,ES2410024,661.24,2023,135
6760,11553,7230,0,0,0.03,,M,A,C,A,A,ES2410024,1.54,2023,135
6761,11557,8130,0,0,1.07,,M,A,C,A,A,ES2410024,59.63,2023,135
6762,11584,9340,0,0,,,M,B,C,B,B,ES2410024,0.05,2023,135
6763,11537,6210,0,0,0.32,,M,A,C,A,A,ES2410024,17.79,2023,135
6764,11533,6140,0,0,0.26,,M,B,C,B,B,ES2410024,14.5,2023,135
6765,11562,8310,0,0,,8.0,M,A,B,A,A,ES2410025,,2023,135
6766,11542,6420,0,0,,,M,B,C,B,B,ES2410025,0.01,2023,135
6767,11524,5210,0,0,6.64,,M,B,C,B,B,ES2410025,2303.18,2023,135
6768,11584,9340,0,0,31.71,,M,B,C,B,B,ES2410025,10992.71,2023,135
6769,11538,6220,0,0,,,M,A,C,A,A,ES2410025,0.01,2023,135
6770,11520,4090,0,0,4.94,,M,A,C,A,A,ES2410025,1712.84,2023,135
6771,11577,9240,0,0,,,M,B,C,B,B,ES2410025,0.53,2023,135
6772,11521,5110,0,0,2.56,,M,C,C,B,B,ES2410025,885.89,2023,135
6773,11541,6410,0,0,,,DD,B,C,B,B,ES2410025,,2023,135
6774,11537,6210,0,0,0.04,,M,A,C,A,A,ES2410025,12.82,2023,135
6775,11579,92A0,0,0,0.05,,M,B,C,B,B,ES2410025,18.66,2023,135
6776,11558,8210,0,0,,,M,A,C,A,A,ES2410025,0.47,2023,135
6777,11536,6170,0,0,,,M,A,C,A,A,ES2410025,0.06,2023,135
6778,11569,9150,0,0,0.06,,M,A,C,A,A,ES2410025,21.86,2023,135
6779,11544,6510,0,0,0.07,,M,B,C,B,B,ES2410025,25.11,2023,135
6780,11562,8310,0,0,,1.0,M,C,C,C,C,ES2410026,,2023,135
6781,11524,5210,0,0,17.91,,M,A,C,A,A,ES2410026,48.42,2023,135
6782,11558,8210,0,0,0.01,,M,A,C,A,A,ES2410026,0.04,2023,135
6783,11584,9340,0,0,26.6,,M,A,C,A,A,ES2410026,71.93,2023,135
6784,11507,3240,0,0,4.42,,M,B,C,B,B,ES2410027,4.03,2023,135
6785,11520,4090,0,0,5.72,,M,C,C,C,C,ES2410027,5.21,2023,135
6786,11569,9150,0,0,0.25,,M,B,C,B,B,ES2410027,0.23,2023,135
6787,11577,9240,0,0,0.34,,M,B,C,B,B,ES2410027,0.31,2023,135
6788,11544,6510,0,0,33.37,,M,B,C,B,B,ES2410027,30.4,2023,135
6789,11522,5120,0,0,0.72,,M,B,C,B,B,ES2410029,92.63,2023,135
6790,11523,5130,0,0,,,P,C,C,C,C,ES2410029,64.7,2023,135
6791,11569,9150,0,0,10.35,,M,B,B,B,B,ES2410029,1325.76,2023,135
6792,11571,9180,0,0,3.46,,M,B,B,B,B,ES2410029,443.14,2023,135
6793,11533,6140,0,0,12.19,,M,B,B,B,B,ES2410029,1561.61,2023,135
6794,11558,8210,0,0,0.83,,M,A,C,A,A,ES2410029,106.47,2023,135
6795,11553,7230,0,0,,,M,B,C,B,B,ES2410029,0.01,2023,135
6796,11507,3240,0,0,0.07,,M,A,C,A,A,ES2410029,8.76,2023,135
6797,11541,6410,0,0,,,M,B,C,B,B,ES2410029,0.01,2023,135
6798,11588,9430,0,0,3.55,,M,B,B,B,B,ES2410029,455.0,2023,135
6799,11544,6510,0,0,2.83,,M,C,C,C,C,ES2410029,363.01,2023,135
6800,11536,6170,0,0,10.43,,M,A,C,A,A,ES2410029,1337.1,2023,135
6801,11537,6210,0,0,17.32,,M,A,C,A,A,ES2410029,2220.12,2023,135
6802,11524,5210,0,0,0.03,,M,A,C,A,A,ES2410029,3.99,2023,135
6803,11559,8220,0,0,0.06,,M,A,C,A,A,ES2410029,7.8,2023,135
6804,11567,9130,0,0,,,P,C,C,C,C,ES2410029,93.46,2023,135
6805,11557,8130,0,0,1.49,,M,A,C,A,A,ES2410029,191.4,2023,135
6806,11577,9240,0,0,11.44,,M,B,C,B,B,ES2410029,1466.56,2023,135
6807,11565,8340,0,0,0.2,,M,A,B,A,A,ES2410029,25.74,2023,135
6808,11520,4090,0,0,10.99,,M,C,C,C,C,ES2410029,1408.25,2023,135
6809,11543,6430,0,0,,,M,B,C,B,B,ES2410029,0.11,2023,135
6810,11562,8310,0,0,,7.0,M,A,B,A,A,ES2410029,,2023,135
6811,11581,92D0,0,0,5.64,,M,C,C,C,B,ES2410030,793.12,2023,135
6812,11508,3250,0,0,5.46,,M,C,A,C,B,ES2410030,767.95,2023,135
6813,11482,1510,0,0,0.02,,M,C,C,C,C,ES2410030,2.38,2023,135
6814,11524,5210,0,0,22.93,,M,C,C,C,C,ES2410030,3224.8,2023,135
6815,11591,9540,0,0,,,M,A,C,C,A,ES2410030,9044.27,2023,135
6816,11483,1520,0,0,8.04,,M,C,C,C,C,ES2410030,1131.19,2023,135
6817,11481,1430,0,0,8.08,,M,C,C,C,B,ES2410030,1135.85,2023,135
6818,11520,4090,0,0,6.81,,M,C,C,C,C,ES2410030,957.61,2023,135
6819,11538,6220,0,0,8.11,,M,C,C,C,B,ES2410030,1140.73,2023,135
6820,11533,6140,0,0,21.88,,M,B,C,B,B,ES2410031,352.2,2023,135
6821,11543,6430,0,0,,,M,C,C,C,C,ES2410031,0.01,2023,135
6822,11518,4060,0,0,,,M,B,C,B,B,ES2410031,0.01,2023,135
6823,11569,9150,0,0,2.96,,M,B,C,B,B,ES2410031,47.73,2023,135
6824,11559,8220,0,0,0.12,,M,A,C,A,A,ES2410031,1.93,2023,135
6825,11544,6510,0,0,6.51,,M,B,C,B,B,ES2410031,104.86,2023,135
6826,11537,6210,0,0,3.54,,M,B,C,B,B,ES2410031,56.93,2023,135
6827,11588,9430,0,0,0.07,,M,B,C,B,B,ES2410031,1.16,2023,135
6828,11524,5210,0,0,0.14,,M,B,C,B,B,ES2410031,2.25,2023,135
6829,11557,8130,0,0,0.65,,M,A,C,A,A,ES2410031,10.48,2023,135
6830,11520,4090,0,0,0.43,,M,C,C,C,C,ES2410031,6.98,2023,135
6831,11577,9240,0,0,2.5,,M,B,C,B,B,ES2410031,40.3,2023,135
6832,11571,9180,0,0,14.88,,M,B,B,B,B,ES2410031,239.61,2023,135
6833,11565,8340,0,0,0.45,,M,A,B,A,A,ES2410040,13.72,2023,135
6834,11588,9430,0,0,4.9,,M,B,C,B,B,ES2410040,148.12,2023,135
6835,11571,9180,0,0,1.14,,M,B,C,B,B,ES2410040,34.57,2023,135
6836,11544,6510,0,0,1.25,,M,C,C,C,C,ES2410040,37.83,2023,135
6837,11541,6410,0,0,,,M,A,C,A,A,ES2410040,0.01,2023,135
6838,11557,8130,0,0,7.07,,M,A,C,A,A,ES2410040,213.48,2023,135
6839,11559,8220,0,0,6.75,,M,A,C,A,A,ES2410040,204.02,2023,135
6840,11533,6140,0,0,23.91,,M,B,C,B,B,ES2410040,722.35,2023,135
6841,11553,7230,0,0,0.28,,M,B,C,B,B,ES2410040,8.45,2023,135
6842,11560,8230,0,0,0.35,,M,A,C,A,A,ES2410040,10.71,2023,135
6843,11555,8110,0,0,3.41,,,,,,,ES2410040,103.27,2023,135
6844,11542,6420,0,0,,,DD,C,C,C,C,ES2410042,,2023,135
6845,11579,92A0,0,0,0.46,,M,A,C,A,A,ES2410042,14.8,2023,135
6846,11577,9240,0,0,6.86,,M,A,C,A,A,ES2410042,219.21,2023,135
6847,11499,3130,0,0,,,G,C,A,C,C,ES2410042,52.12,2023,135
6848,11558,8210,0,0,,,DD,A,C,A,A,ES2410042,,2023,135
6849,11584,9340,0,0,10.36,,M,A,C,A,A,ES2410042,330.92,2023,135
6850,11590,9530,0,0,14.01,,M,A,C,A,A,ES2410042,447.51,2023,135
6851,11523,5130,0,0,,,P,C,C,C,C,ES2410044,19.28,2023,135
6852,11567,9130,0,0,,,P,C,C,C,C,ES2410044,65.53,2023,135
6853,11520,4090,0,0,18.81,,M,B,C,B,B,ES2410044,369.32,2023,135
6854,11536,6170,0,0,4.45,,M,A,C,A,A,ES2410044,87.34,2023,135
6855,11588,9430,0,0,2.0,,M,A,C,A,A,ES2410044,39.32,2023,135
6856,11569,9150,0,0,3.87,,M,B,C,B,B,ES2410044,76.0,2023,135
6857,11544,6510,0,0,0.54,,M,C,C,C,C,ES2410044,10.56,2023,135
6858,11577,9240,0,0,3.35,,M,B,C,B,B,ES2410044,65.88,2023,135
6859,11571,9180,0,0,0.13,,M,B,C,B,B,ES2410044,2.5,2023,135
6860,11537,6210,0,0,19.85,,M,A,C,A,A,ES2410044,389.9,2023,135
6861,11507,3240,0,0,0.03,,M,A,C,A,A,ES2410044,0.67,2023,135
6862,11532,6110,0,0,,,P,C,C,C,C,ES2410045,2.33,2023,135
6863,11507,3240,0,0,0.17,,M,B,C,B,B,ES2410045,5.81,2023,135
6864,11536,6170,0,0,3.93,,M,A,C,A,A,ES2410045,136.2,2023,135
6865,11523,5130,0,0,,,P,C,C,C,C,ES2410045,2.16,2023,135
6866,11569,9150,0,0,13.02,,M,B,C,B,B,ES2410045,451.68,2023,135
6867,11537,6210,0,0,15.3,,M,A,C,A,A,ES2410045,530.84,2023,135
6868,11577,9240,0,0,1.1,,M,B,C,B,B,ES2410045,38.21,2023,135
6869,11520,4090,0,0,20.12,,M,B,C,B,B,ES2410045,698.05,2023,135
6870,11579,92A0,0,0,0.34,,M,B,C,B,B,ES2410046,5.92,2023,135
6871,11590,9530,0,0,0.19,,M,B,C,B,B,ES2410046,3.37,2023,135
6872,11537,6210,0,0,0.11,,M,A,C,A,A,ES2410046,1.89,2023,135
6873,11518,4060,0,0,0.05,,M,A,C,A,A,ES2410046,0.94,2023,135
6874,11507,3240,0,0,0.07,,M,B,C,B,B,ES2410046,1.22,2023,135
6875,11544,6510,0,0,79.85,,M,B,B,B,B,ES2410046,1404.19,2023,135
6876,11571,9180,0,0,4.41,,M,C,B,C,B,ES2410046,77.52,2023,135
6877,11537,6210,0,0,0.2,,M,B,C,B,B,ES2410048,4.0,2023,135
6878,11524,5210,0,0,1.31,,M,B,C,B,B,ES2410048,26.36,2023,135
6879,11577,9240,0,0,12.75,,M,B,C,B,B,ES2410048,257.51,2023,135
6880,11584,9340,0,0,0.28,,M,B,C,B,B,ES2410048,5.6,2023,135
6881,11521,5110,0,0,1.43,,M,B,C,B,B,ES2410048,28.78,2023,135
6882,11506,3230,0,0,,,DD,B,B,A,A,ES2410048,,2023,135
6883,11507,3240,0,0,3.95,,M,A,B,A,A,ES2410048,79.68,2023,135
6884,11541,6410,0,0,,,M,A,C,A,A,ES2410048,0.02,2023,135
6885,11569,9150,0,0,0.74,,M,B,C,B,B,ES2410048,14.92,2023,135
6886,11566,9120,0,0,0.22,,M,B,C,B,B,ES2410048,4.39,2023,135
6887,11579,92A0,0,0,2.41,,DD,,,,,ES2410048,48.53,2023,135
6888,11571,9180,0,0,0.68,,M,C,C,C,C,ES2410048,13.72,2023,135
6889,11520,4090,0,0,7.85,,M,C,C,C,C,ES2410048,158.58,2023,135
6890,11588,9430,0,0,,,M,B,C,B,B,ES2410048,0.06,2023,135
6891,11544,6510,0,0,11.79,,M,C,C,C,C,ES2410048,238.11,2023,135
6892,11544,6510,0,0,7.26,,M,A,C,A,A,ES2410049,144.68,2023,135
6893,11542,6420,0,0,0.23,,M,B,C,B,B,ES2410049,4.6,2023,135
6894,11579,92A0,0,0,2.89,,M,C,C,C,C,ES2410049,57.62,2023,135
6895,11506,3230,0,0,,,M,C,C,C,C,ES2410049,2.91,2023,135
6896,11558,8210,0,0,0.02,,M,A,C,A,A,ES2410049,0.49,2023,135
6897,11577,9240,0,0,0.25,,M,A,C,A,A,ES2410049,5.04,2023,135
