ID_Ruta,CUADRICULA
2335,31TBF62
2351,31TCH02
2360,30TYK29
2360,30TYK19
2360,30TYL20
2369,30TXN51
2369,30TXN41
2371,30TXK18
2383,31TCH12
2383,31TCH22
2383,31TCH13
2383,31TCH23
2403,30TXK18
2446,30TWL95
2446,30TWL85
2446,30TWL96
2453,30TXK07
2460,30TXK18
2462,30TXK25
2479,30TXK35
2479,30TXK25
2482,31TBF41
2482,31TBF51
2482,31TBF52
2487,30TYK29
2487,30TYK19
2501,30TYK28
2501,30TYK18
2526,30TYK29
2536,30TWM92
2536,30TXM03
2536,30TWM93
2537,30TXM01
2537,30TXM02
2537,30TWM92
2538,30TXM01
2544,30TXM01
2544,30TXM02
2545,30TXM01
2545,30TXM02
2568,31TBF65
2568,31TBF66
2568,31TBF76
2568,31TBF77
2624,30TYK38
2624,30TYK39
2658,30TYK38
2658,30TYK39
2659,30TYL30
2667,30TWL94
2667,30TWL84
2667,30TWL95
2680,30TYK38
2680,30TYK39
2877,31TBG94
2877,31TBG95
2924,30TWM92
2924,30TWM93
2963,31TCH10
2963,31TCH11
3112,30TXL04
3112,30TWL94
3170,30TYL20
3170,30TYL31
3170,30TYL21
3172,30TYK29
3172,30TYL20
3298,30TXK45
3298,30TXK35
3298,30TXK36
3298,30TXK37
3301,30TXK25
3301,30TXK26
3301,30TXK27
3301,30TXK17
3301,30TXK18
3319,30TXM01
3379,30SXK62
3379,30SXK52
3413,30TYK29
3441,30TXK45
3441,30TXK66
3441,30TXK56
3441,30TXK46
3454,31TBF64
3454,31TBF74
3455,30TXK18
3455,30TXK28
3468,30TXN85
3468,30TXN75
3484,30TXM59
3488,30TXK18
3488,30TXK28
3498,30TYL51
3501,31TBF76
3505,30TXM01
3506,30TXK18
3510,30TXM59
3510,30TXM49
3521,30TYK05
3521,30TXK95
3521,30TYK06
3521,30TXK96
3534,31TBF64
3536,31TCG06
3539,30TXL20
3539,30TXL21
3541,31TBF51
3541,31TBF52
3555,30TYK28
3564,30TYK05
3564,30TXK95
3568,31TBF63
3568,31TBF73
3572,30TYK29
3573,30TYK27
3573,30TYK17
3575,30TXM01
3579,30TXM39
3579,30TXN40
3579,30TXN30
3586,30TXM59
3590,30TWM90
3590,30TWM91
3594,31TCG06
3595,30TYL31
3595,30TYL21
3603,31TCG06
3609,31TCG06
3613,31TCG06
3613,31TBG96
3618,30TYK04
3618,30TYK05
3630,30TYK28
3647,30TYK15
3647,30TYK16
3650,30TYL41
3655,30TXK45
3655,30TXK56
3655,30TXK46
3665,30TXL21
3665,30TXL32
3665,30TXL22
3701,30TYK28
3744,30SXK62
3744,30TXK63
3744,30TXK83
3744,30TXK73
3744,30TXK94
3744,30TXK84
3744,30TYK05
3744,30TXK95
3744,30TXK96
3783,31TCG19
3796,31TBF62
3804,31TBF63
3804,31TBF73
3810,31TCG05
3810,31TCG06
3817,30TYL51
3817,30TYL41
3857,30TXN51
3857,30TXN41
3861,31TBF62
3864,31TBF65
3864,31TBF66
3869,31TBF63
3875,30TYK28
3875,30TYK18
3877,30TWM91
3882,30TYL51
3882,30TYL41
3894,30TYK04
3894,30TYK05
3894,30TYK06
3921,31TBF61
3921,31TBF62
3929,30TXM01
3929,30TXM02
3944,30TYK05
3944,30TYK06
3954,30TXL13
3954,30TXL23
3954,30TXL14
3986,30TXK44
3986,30TXK34
3986,30TXK45
3986,30TXK35
3990,31TBG83
3990,31TBG93
3997,30SXK52
4019,30TYK27
4030,30TYK25
4030,30TYK15
4030,30TYK16
4042,30TXK54
4042,30TXK65
4042,30TXK55
4053,31TBF62
4063,31TBG70
4063,31TBG61
4063,31TBG71
4069,31TBF65
4069,31TBF66
4099,31TBG70
4099,31TBG80
4127,30TWL85
4127,30TWL86
4127,30TWL87
4127,30TWL98
4127,30TWL88
4143,30TYK27
4143,30TYK17
4174,30TXL13
4174,30TXL14
4174,30TXL15
4174,30TXL24
4176,31TBF76
4176,31TBF77
4177,31TBF51
4194,30TWL95
4194,30TWL96
4199,30TWL76
4203,30TWM80
4206,30TXN63
4240,30TXK18
4257,30TXN75
4262,30TXN63
4262,30TXN64
4283,30TXN73
4283,30TXN74
4293,30TXK25
4308,30TXN75
4309,30TXN74
4354,30TXN75
4355,30TXN63
4372,30TWL85
4372,30TWL75
4392,30TWM90
4397,30TXK18
4403,30TWL95
4403,30TWL85
4408,30TXL04
4408,30TXL05
4417,30TWM80
4418,30TWL95
4422,30TXK29
4422,30TXL20
4433,30TYK39
4518,30TXK93
4518,30TXK94
4518,30TXK84
4518,30TXK74
4518,30TXK75
4518,30TXK76
4518,30TXK66
4518,30TXK67
4518,30TXK57
4518,30TXK47
4518,30TXK48
4518,30TXK49
4528,30TXL20
4528,30TXL31
4528,30TXL21
4528,30TXL42
4528,30TXL32
4528,30TXL43
4528,30TXL44
4528,30TXL34
4528,30TXL35
4528,30TXL25
4547,30TXN41
4547,30TXN42
4547,30TXN32
4557,30TWM80
4557,30TWM70
4557,30TWM71
4557,30TWM61
4557,30TWM51
4557,30TWM52
4557,30TWM42
4634,30TXM04
4634,30TXM15
4634,30TXM05
0,28RCS53
0,28RCS54
0,28RCS64
1,28RCS43
1,28RCS53
2,28RCS42
2,28RCS43
3,28RCS31
3,28RCS41
3,28RCS42
4,28RCS30
4,28RCS31
5,28RBS80
5,28RBS90
5,28RBS81
6,28RBS71
7,28RBS71
7,28RBS72
8,28RBS90
8,28RBS81
8,28RBS91
9,28RBS70
9,28RBS80
10,28RBS70
11,28RBS70
11,28RBS71
12,28RBS71
13,28RBS71
13,28RBS72
14,28RBS81
14,28RBS71
15,28RBS81
15,28RBS71
15,28RBS72
15,28RBS82
16,28RFT42
16,28RFT53
16,28RFT43
17,28RFT41
17,28RFT42
18,28RFT30
18,28RFT41
18,28RFT31
19,28RFT10
19,28RFT30
19,28RFT20
20,28RFS19
20,28RFT10
21,28RBR17
21,28RBR18
22,28RBR17
23,27RYL86
23,27RYL87
24,27RYL86
25,27RYL87
26,27RYL87
27,27RYL96
27,27RYL86
27,28RBR06
27,27RYL87
28,27RYL96
28,28RBR06
29,28RBR06
30,28RBR06
30,28RBR07
31,28RBR07
31,28RBR17
32,28RBR17
33,28RBR17
33,28RBR18
34,28RBR18
35,28RBR07
35,28RBR08
35,28RBR18
36,28RBR07
36,27RYL97
37,28RBR07
37,27RYL97
37,27RYL87
38,27RYL87
39,28RFS17
39,28RFS18
40,28RFS06
40,28RFS17
40,28RFS07
41,28RES95
41,28RFS06
41,28RES96
42,28RES94
42,28RES95
43,28RES83
43,28RES94
43,28RES84
44,28RES82
44,28RES72
44,28RES83
45,28RES70
45,28RES61
45,28RES71
45,28RES72
46,28RES60
46,28RES70
47,28RES60
47,28RES50
47,28RES40
48,28RES96
48,28RFS07
48,28RES97
49,28RFS07
50,28RFS05
50,28RES95
50,28RFS06
50,28RES96
51,28RFS05
51,28RES95
52,28RFS05
52,28RES95
53,28RES94
54,28RES84
55,28RES93
55,28RES94
56,28RES93
56,28RES94
57,28RES82
58,28RES60
59,28RES60
60,28RES50
60,28RES40
61,28RBS27
61,28RBS37
61,28RBS38
62,28RBS19
62,28RBS29
63,28RBS17
63,28RBS08
63,28RBS18
63,28RBS19
64,28RBS08
65,28RBS17
66,28RBS15
66,28RBS25
66,28RBS16
66,28RBS17
67,28RBS25
67,28RBS26
68,28RBS26
68,28RBS27
69,28RBS17
69,28RBS18
70,28RBS26
70,28RBS27
70,28RBS18
70,28RBS28
71,28RBS25
71,28RBS26
72,28RBS81
72,28RBS71
73,28RBS80
73,28RBS90
74,28RBS28
74,28RBS38
74,28RBS29
75,28RBR07
75,28RBR17
75,27RYL97
75,27RYL87
76,28RBR07
917,28RFT10
917,28RFT11
918,28RFT10
918,28RFT20
919,28RFT21
920,28RFT20
920,28RFT21
921,28RFT21
921,28RFT22
922,28RFT11
922,28RFT21
923,28RFT21
924,28RFT30
924,28RFT31
924,28RFT21
925,28RFT10
926,28RFT21
927,28RCS32
928,28RCS32
929,28RCS53
930,28RCS31
930,28RCS32
930,28RCS42
931,28RCS43
932,28RCS32
933,28RCS42
934,28RCS32
935,28RCS32
935,28RCS42
936,28RCS42
936,28RCS43
937,28RCS42
937,28RCS43
938,28RCS43
939,28RCS42
940,28RCS32
941,28RCS42
942,28RCS42
943,28RCS42
943,28RCS43
943,28RCS53
944,28RCS32
945,28RCS43
946,28RCS43
947,28RCS43
948,28RCS32
949,28RCS32
950,28RCS42
950,28RCS43
951,28RCS53
952,28RCS43
953,28RCS42
954,28RCS53
955,28RCS32
956,28RCS43
957,28RCS43
958,28RCS32
959,28RCS42
960,28RCS52
960,28RCS43
960,28RCS53
961,28RCS32
962,28RCS32
963,28RCS43
963,28RCS53
964,28RCS32
965,28RCS42
966,28RCS32
967,28RCS32
968,28RCS32
969,28RCS43
970,28RBS71
971,28RBS70
971,28RBS80
971,28RBS81
971,28RBS71
972,28RBS71
973,28RBS71
974,28RBS81
975,28RBS81
976,28RBS71
977,28RBS71
978,28RBS81
979,28RBS81
980,28RBS81
981,28RBS71
982,28RBS81
982,28RBS71
983,28RBS71
984,28RBS81
985,28RBS71
986,28RBS81
986,28RBS71
987,28RBS71
1212,28RBR07
1212,28RBR17
1212,27RYL97
1212,27RYL87
1221,28RBS81
1221,28RBS71
1231,28RES94
1231,28RES95
1238,28RCS42
1238,28RCS43
1250,28RES83
1250,28RES94
1250,28RES84
1260,28RES82
1260,28RES72
1260,28RES83
1529,28RFS17
1529,28RFS18
1545,28RBR17
1545,28RBR18
2007,28RCS30
2007,28RCS31
2259,27RYL86
2259,27RYL87
2289,28RBS80
2289,28RBS90
2289,28RBS81
2291,28RES60
2291,28RES50
2291,28RES40
2292,28RBS25
2292,28RBS26
2293,28RCS31
2293,28RCS41
2293,28RCS42
2294,28RCS43
2294,28RCS53
2295,28RBS17
2295,28RBS18
2296,28RBS26
2296,28RBS27
2296,28RBS18
2296,28RBS28
2297,28RCS53
2297,28RCS54
2297,28RCS64
2450,28RBS71
2450,28RBS72
2527,28RBR17
2528,28RES70
2528,28RES61
2528,28RES71
2528,28RES72
2530,28RES60
2530,28RES70
2532,28RFS06
2532,28RFS17
2532,28RFS07
2534,28RES95
2534,28RFS06
2534,28RES96
265,30TVN39
265,30TVP30
266,30TVN29
266,30TVN39
267,30TVN28
496,30TVN28
496,30TVN29
570,30TVN05
570,30TVN15
570,30TVN06
990,30TUN68
1024,30TUN68
1027,30TUN68
1027,30TUN58
1039,30TUN68
1039,30TUN58
1347,30TVN06
1347,30TVN16
1446,30TVN58
1446,30TVN68
1661,30TVN27
1661,30TVN37
1667,30TVN38
1667,30TVN48
1691,30TUN67
1691,30TUN77
1691,30TUN68
1691,30TUN78
1963,30TUN87
1978,30TVN16
1978,30TVN27
1978,30TVN17
1982,30TVN58
1982,30TVN48
2261,30TUN67
2261,30TUN68
2298,30TUN77
2298,30TUN87
2366,30TUN97
2366,30TVN07
2434,30TVN05
2434,30TVN15
2434,30TVN06
2439,30TUN97
2439,30TUN87
2461,30TVN07
2461,30TVN17
2651,30TVN29
2741,30TUN96
2745,30TVN28
2998,30TVN38
2998,30TVN39
3242,30TVN39
3242,30TVN49
3242,30TVP40
3244,30TVN59
3244,30TVN48
3244,30TVN49
3247,30TVN28
3247,30TVN29
3250,30TVN28
4004,30TVN59
4009,30TVN39
4009,30TVP30
4586,30TVN28
4586,30TVN29
4586,30TVN39
4586,30TVP30
4616,30TVN19
4616,30TVP10
298,30TUN69
298,30TUN79
334,30TVN89
334,30TVN99
371,30TVN89
371,30TVN99
508,30TUN69
508,30TUN59
540,30TVN36
540,30TVN46
566,30TVN23
566,30TVN24
566,30TVN34
567,30TVN13
567,30TVN23
568,30TVN13
568,30TVN14
568,30TVN15
569,30TVN15
584,30TVN24
584,30TVN25
584,30TVN15
585,30TVN33
585,30TVN43
585,30TVN34
614,30TVN24
614,30TVN25
988,30TUN58
988,30TUN59
989,30TUN57
989,30TUN58
991,30TUN57
991,30TUN48
991,30TUN58
991,30TUN39
991,30TUN49
991,30TUN59
994,30TUN69
996,30TUN47
996,30TUN57
998,30TUN48
1001,30TUN57
1001,30TUN58
1003,30TUN58
1003,30TUN59
1004,30TUN48
1004,30TUN58
1004,30TUN59
1005,30TUN47
1006,30TUN47
1006,30TUN57
1008,30TUN48
1008,30TUN39
1008,30TUN49
1009,30TUN48
1011,30TUN69
1012,30TUN59
1014,30TUN47
1014,30TUN57
1014,30TUN48
1016,30TUN69
1016,30TUN59
1019,30TUN48
1021,30TUN48
1021,30TUN58
1022,30TUN57
1022,30TUN58
1023,30TUN48
1023,30TUN58
1025,30TUN47
1025,30TUN57
1025,30TUN48
1025,30TUN58
1030,30TUN48
1031,30TUN47
1031,30TUN48
1031,30TUN49
1031,30TUN59
1032,30TUN48
1033,30TUN69
1033,30TUN59
1034,30TUN48
1034,30TUN58
1035,30TUN57
1035,30TUN67
1035,30TUN58
1036,30TUN47
1036,30TUN48
1037,30TUN57
1038,30TUN58
1308,30TUN57
1308,30TUN58
1333,30TVN23
1333,30TVN24
1333,30TVN34
1356,30TVN35
1356,30TVN45
1419,30TUN58
1419,30TUN59
1509,30TVN13
1509,30TVN23
1637,30TUN69
1637,30TUN79
1716,30TVN37
1800,30TUN69
1800,30TUN59
2125,30TVN26
2125,30TVN36
2125,30TVN46
2198,30TVN37
2198,30TVN38
2323,30TUN48
2323,30TUN39
2323,30TUN49
2323,30TUN59
2437,30TVN13
2437,30TVN14
2437,30TVN15
2636,30TUN94
2636,30TUN85
2636,30TUN95
3158,30TUN94
3158,30TVN04
3166,30TUN86
3240,30TVN67
3240,30TVN68
3256,30TVN26
3256,30TVN16
3739,30TVN79
4533,30TVN89
4533,30TVP80
4579,30TVN89
4579,30TVP80
4622,30TVP80
256,30SWH48
256,30SWH49
256,30SWH59
268,30SVJ88
268,30SVJ98
268,30SVJ78
278,30SVJ67
278,30SVJ77
278,30SVJ78
279,30SVJ78
280,30SVJ76
280,30SVJ77
281,30SVJ85
281,30SVJ86
281,30SVJ76
282,30SVJ85
282,30SVJ75
283,30SVJ85
283,30SVJ86
283,30SWJ06
283,30SVJ96
284,30SWJ06
285,30SWJ06
286,30SWJ25
286,30SWJ15
286,30SWJ26
286,30SWJ16
286,30SWJ05
286,30SWJ06
287,30SWJ16
288,30SWJ26
420,30SWJ01
420,30SWJ10
421,30SWJ01
421,30SVJ92
421,30SWJ02
421,30SVJ93
422,30SVJ93
422,30SVJ84
422,30SVJ94
423,30SVJ84
423,30SVJ64
423,30SVJ74
423,30SVJ65
423,30SVJ75
424,30SVJ43
424,30SVJ53
424,30SVJ44
424,30SVJ54
424,30SVJ64
425,30SVJ43
425,30SVJ22
425,30SVJ32
425,30SVJ33
425,30SVJ44
426,30SVJ22
427,30SVJ22
427,30SVJ23
428,30SVJ22
429,30SVJ12
429,30SVJ22
430,30SVJ01
430,30SVJ11
430,30SVJ12
431,30SVJ01
432,30SVJ10
432,30SVJ00
432,30SVJ01
432,30SVJ11
433,30SUJ90
433,30SVJ00
434,30SUJ90
434,30SVJ00
434,30SUJ81
434,30SUJ91
435,30SUJ81
435,30SUJ71
436,30SUJ61
436,30SUJ71
436,30SUJ62
437,30SUJ52
437,30SUJ62
437,30SUJ53
457,30TWK98
457,30TWK99
458,30TWK89
458,30TWL70
458,30TWL71
458,30TWL61
458,30TWL80
459,30TWL71
459,30TWL61
460,30TWL61
460,30TWL51
460,30TWL62
461,30TWL50
461,30TWL61
461,30TWL51
462,30TWL30
462,30TWL50
462,30TWL40
462,30TWL41
463,30TWK39
463,30TWK29
463,30TWL30
463,30TWL20
464,30TWK29
465,30TWK28
465,30TWK18
465,30TWK29
466,30TWK16
466,30TWK17
466,30TWK28
466,30TWK18
467,30TWK16
467,30TWK06
468,30TWK16
469,30TWK05
469,30TWK06
470,30TWK16
470,30TWK06
475,30SUK91
475,30SVK01
475,30SVK11
476,30SUK80
476,30SUK81
476,30SUK91
477,30SUK80
477,30SUK81
477,30SUK70
477,30SUK61
477,30SUK71
478,30SUK31
479,30SUK20
479,30SUK21
479,30SUK31
486,30SWJ80
486,30SWJ91
486,30SWJ81
486,30SWJ70
493,30SUK31
493,30SUK32
493,30SUK42
522,30SVJ43
522,30SVJ53
523,30SVJ43
524,30SUK61
524,30SUK52
524,30SUK62
524,30SUK42
532,30SVK11
532,30SVK21
532,30SVK22
532,30SVK32
533,30SWJ91
534,30SWJ91
534,30SWJ81
534,30SWJ82
535,30SWJ91
535,30SWJ81
536,30SWJ91
536,30SWJ81
537,30SWJ90
537,30SWJ91
538,30SXJ01
538,30SXJ02
547,30TWK99
547,30TWK89
547,30TWL80
579,30TWK96
579,30TWK97
580,30TWK96
580,30TWK97
581,30TXK05
581,30TWK95
581,30TXK06
581,30TWK96
582,30TXK05
582,30TWK95
583,30TXK05
583,30TWK95
600,30TWK75
600,30TWK85
601,30TWK73
601,30TWK74
601,30TWK75
602,30SWK62
602,30TWK73
602,30TWK63
603,30SWK61
603,30SWK72
603,30SWK62
604,30SWK60
604,30SWK61
605,30SWK61
606,30SWJ69
606,30SWK60
607,30SWJ78
607,30SWJ79
607,30SWJ69
608,30SWJ77
608,30SWJ78
609,30SWJ76
609,30SWJ87
609,30SWJ77
610,30SWJ84
610,30SWJ75
610,30SWJ76
610,30SWJ85
818,30SUJ67
819,30SUJ57
819,30SUJ67
819,30SUJ58
821,30SUJ85
821,30SUJ95
823,30SUJ75
823,30SUJ66
823,30SUJ76
824,30SUJ57
824,30SUJ67
824,30SUJ58
825,30SUJ66
826,30SUJ67
827,30SUJ58
828,30SUJ66
829,30SUJ65
829,30SUJ75
830,30SUJ85
831,30SUJ95
832,30SUJ85
833,30SUJ66
834,30SUJ75
834,30SUJ66
834,30SUJ76
835,30SUJ66
836,30SUJ85
876,30SVJ43
876,30SVJ33
877,30SVJ43
878,30SVJ33
879,30SVJ33
1091,30TWK28
1091,30TWK18
1091,30TWK29
1095,30SVK11
1095,30SVK21
1095,30SVK22
1095,30SVK32
1100,30TWK89
1100,30TWL70
1100,30TWL71
1100,30TWL61
1100,30TWL80
1106,30TWL61
1106,30TWL51
1106,30TWL62
1107,30SUK91
1107,30SVK01
1107,30SVK11
1110,30TWL71
1110,30TWL61
1116,30TVL75
1116,30TVL85
1118,30TWK98
1118,30TWK99
1124,30TWL30
1124,30TWL50
1124,30TWL40
1124,30TWL41
1126,30SUK61
1126,30SUK52
1126,30SUK62
1126,30SUK42
1140,30SVJ10
1140,30SVJ00
1140,30SVJ11
1146,30TWK29
1151,30SUK80
1151,30SUK81
1151,30SUK70
1151,30SUK61
1151,30SUK71
1153,30SUK80
1153,30SUK81
1153,30SUK91
1154,30TWK05
1154,30TWK06
1158,30TWK16
1158,30TWK17
1158,30TWK28
1158,30TWK18
1161,30TWL50
1161,30TWL61
1161,30TWL51
1164,30SUK20
1164,30SUK21
1164,30SUK31
1172,30SWJ10
1175,30SUK31
1175,30SUK32
1175,30SUK42
1179,30TWK99
1179,30TWK89
1179,30TWL80
1182,30SVJ93
1182,30SVJ84
1182,30SVJ94
1183,30TWK39
1183,30TWK29
1183,30TWL30
1183,30TWL20
1184,30TWK16
1184,30TWK06
1187,30SWJ01
1187,30SVJ92
1187,30SWJ02
1187,30SVJ93
1189,30SVJ12
1189,30SVJ22
1190,30SVJ84
1190,30SVJ64
1190,30SVJ74
1190,30SVJ65
1190,30SVJ75
1194,30SVJ43
1194,30SVJ22
1194,30SVJ32
1194,30SVJ33
1194,30SVJ44
1195,30SVJ43
1195,30SVJ53
1195,30SVJ44
1195,30SVJ54
1195,30SVJ64
1199,30SUJ52
1199,30SUJ62
1199,30SUJ53
1200,30SVJ01
1200,30SVJ11
1200,30SVJ12
1201,30SUJ61
1201,30SUJ71
1201,30SUJ62
1206,30SVJ22
1209,30SVJ00
1210,30SUJ90
1210,30SVJ00
1210,30SUJ81
1210,30SUJ91
1875,30TVL74
1875,30TVL75
1879,30TVL84
1879,30TVL75
1879,30TVL85
1910,30TVL74
1910,30TVL75
2030,30TVL73
2030,30TVL74
2075,30TVL73
2075,30TVL84
2075,30TVL74
2556,30SWH54
2563,30SUJ83
2563,30SUJ93
2563,30SUJ84
2564,30SUH87
2619,30SWJ69
2625,30TWK75
2625,30TWK76
2625,30TWK85
2625,30TWK86
2630,30SUH86
2630,30SUH76
2630,30SUH67
2630,30SUH77
2631,30TUK33
2631,30TUK34
2635,30SWJ39
2635,30SWJ29
2639,30SVJ45
2639,30SVJ55
2640,30SWK21
2640,30SWK11
2646,30TWK84
2653,30TWL34
2655,30TXK23
2655,30TXK24
2668,30SUK92
2669,30SXJ25
2669,30SXJ26
2670,30SWK92
2671,30SVK51
2673,30SXK10
2673,30SXK00
2673,30SXK11
2673,30SXK01
2674,30TWK65
2674,30TWK55
2676,30SWK92
2679,30TWL34
2686,30SUJ92
2686,30SVJ02
2686,30SVJ03
2687,30TWK88
2687,30TWK78
2687,30TWK79
2688,30TWK57
2696,30SUJ83
2696,30SUJ73
2697,30TWK55
2697,30TWK45
2699,30SVJ03
2699,30SVJ13
2699,30SVJ04
2705,30SWJ26
2715,30SVK92
2715,30TVK93
2722,30SWK92
2722,30SWK82
2726,30SWK92
2726,30SWK82
2730,30SXJ19
2735,30TWK83
2735,30TWK84
2737,30SWK61
2737,30SWK72
2737,30SWK62
2740,30TWK69
2773,30SUK70
2773,30SUK71
2792,30SVJ05
2834,30TWK79
2834,30TWK69
2840,30TWL10
2840,30TWL00
2856,30SWH54
2859,30TWK14
2863,30SVJ14
2881,30TWK89
2884,30TWK68
2884,30TWK79
2884,30TWK69
2885,30SWH56
2885,30SWH57
2886,30SWH66
2886,30SWH56
2886,30SWH67
2894,30SWH67
2894,30SWH57
2895,30SWH67
2895,30SWH57
2896,30SWH66
2896,30SWH67
2896,30SWH57
2897,30SWH57
2898,30SWH46
2898,30SWH56
2899,30SWH56
2899,30SWH57
2903,30SWH56
2903,30SWH67
2903,30SWH57
2906,30SWH46
2906,30SWH56
2932,30SWH56
2932,30SWH67
2932,30SWH57
2965,30SWJ36
2965,30SWJ26
2965,30SWJ37
2965,30SWJ38
2965,30SWJ39
2969,30SUJ81
2969,30SUJ71
2969,30SUJ72
2972,30SUJ83
2972,30SUJ84
2975,30TWK64
2975,30TWK65
2975,30TWK55
2981,30TXK14
2981,30TXK04
2982,30TWK78
2985,30SVJ05
2985,30SVJ15
2987,30SXJ29
2987,30SXJ19
2988,30SVJ18
2990,30TWK75
2990,30TWK76
3000,30SVJ29
3000,30SVK20
3003,30SVK90
3003,30SWK00
3004,30SUJ92
3004,30SVJ02
3005,30SWH18
3005,30SWH19
3005,30SWH09
3009,30SVJ18
3009,30SVJ28
3010,30SVK82
3010,30TVK83
3096,30TXK14
3103,30SVJ12
3103,30SVJ22
3103,30SVJ13
3103,30SVJ23
3110,30SXJ24
3126,30TWK88
3126,30TWK78
3135,30SUJ99
3135,30SUK90
3136,30SVK50
3136,30SVK60
3138,30TWK75
3138,30TWK76
3139,30TWK88
3139,30TWK78
3140,30TWK75
3140,30TWK85
3142,30SWJ77
3143,30SWJ76
3143,30SWJ66
3151,30TWK85
3151,30TWK86
3155,30TWK83
3155,30TWK73
3164,30SVJ88
3168,30SXK10
3168,30SXK20
3203,30SWH54
3204,30TWK85
3219,30TWK77
3219,30TWK67
3219,30TWK78
3219,30TWK68
3223,30SVJ28
3225,30SXJ13
3225,30SXJ23
3227,30SWJ37
3227,30SWJ27
3227,30SWJ48
3227,30SWJ38
3227,30SWJ49
3227,30SWJ59
3230,30TWK88
3235,30SWK92
3238,30TXK05
3238,30TWK95
3238,30TWK96
3239,30TWK16
3239,30TWK17
3251,30TXK14
3251,30TXK15
3251,30TXK24
3251,30TXK25
3252,30TWK76
3252,30TWK86
3263,30TWK88
3265,30TUK54
3266,30SXJ29
3266,30SXJ19
3313,30TVL73
3315,30TVL74
3315,30TVL75
3372,30TWK68
3374,30TWK88
3374,30TWK89
3392,30SWH56
3392,30SWH57
3393,30SWH56
3393,30SWH57
3394,30SWH56
3394,30SWH57
3395,30SWH47
3395,30SWH57
3396,30SWH47
3396,30SWH57
3397,30SWH57
3397,30SWH58
3401,30SXH27
3708,30TWK78
3708,30TWK68
3714,30TWK76
3714,30TWK77
3737,30TWK89
3737,30TWK79
3761,30SWH17
3968,30SXH25
3983,30SXK12
3991,30TWK77
3991,30TWK78
3991,30TWK68
3993,30SVJ80
3993,30SVJ81
3999,30TWK94
3999,30TWK95
4002,30TWK96
4002,30TWK97
4007,30SXK41
4007,30SXK31
4013,30SWH66
4013,30SWH56
4013,30SWH57
4140,30TWK94
4140,30TWK95
4204,30SWH67
4204,30SWH57
4425,30SWK70
4427,30SUK80
4428,30SWK21
4429,30TWK73
4435,30SWH57
4436,30TWK78
4436,30TWK68
4442,30TWK73
4443,30TWK68
4445,30TWK88
4445,30TWK78
4446,30TWK88
4502,30TVL75
4522,30SVH18
4522,30SVH28
4522,30SVH08
4525,30SVJ93
4540,30SWH48
4540,30SWH69
4540,30SWH49
4540,30SWJ80
4540,30SWJ91
4540,30SWJ81
4540,30SWH59
4540,30SWJ70
4540,30SWJ60
4596,30SVJ10
4596,30SVJ11
4606,30SVJ88
4606,30SVJ98
4606,30SVJ78
4615,30SUH98
4624,30SVH28
4644,30SVK11
258,30SUJ27
258,30SUJ28
258,30SUJ29
258,30SUK20
258,30SUK21
258,30SUK31
276,30TVL55
276,30TVL56
276,30TVL66
277,30TVL66
277,30TVL57
277,30TVL67
277,30TVL68
398,30TVL66
399,30TVL66
401,30TVL77
402,30TVL76
402,30TVL77
403,30TVL77
404,30TVL76
419,30SUJ17
419,30SUJ27
438,30SUJ53
438,30SUJ54
438,30SUJ44
471,30TVK94
471,30TVK95
471,30TWK05
471,30TWK06
472,30TVK73
472,30TVK83
472,30TVK84
472,30TVK94
473,30TVK63
473,30TVK73
474,30TVK43
474,30TVK53
474,30TVK63
490,30TVL55
490,30TVL56
490,30TVL35
490,30TVL45
499,30TVL66
499,30TVL67
506,30SUK10
506,30SUK20
531,30SVK42
531,30TVK43
531,30SVK32
539,30TVK83
539,30TVK84
539,30TVK85
539,30TVK95
541,30SXJ36
541,30SXJ26
541,30SXJ47
541,30SXJ37
820,30SUJ55
822,30SUJ55
822,30SUJ65
1089,30SXJ49
1113,30SUK10
1113,30SUK20
1120,30SUJ53
1120,30SUJ54
1120,30SUJ44
1121,30SXJ45
1121,30SXJ35
1121,30SXJ46
1121,30SXJ36
1128,30TVK94
1128,30TVK95
1128,30TWK05
1128,30TWK06
1143,30SWH72
1143,30SWH62
1150,30SXJ36
1150,30SXJ37
1186,30SXJ49
1186,30SXJ39
1591,30SUJ17
1591,30SUJ27
1607,30TTK94
1607,30TUK04
1607,30TTK95
1607,30TUK05
1886,30TUK35
1886,30TUK45
1886,30TUK46
1980,30TUK04
1980,30TUK14
1980,30TUK15
1980,30TUK25
2079,30TUK55
2079,30TUK56
2079,30TUK46
2153,30TUK65
2153,30TUK56
2153,30TUK66
2356,30TVL52
2356,30TVL53
2467,30TVL52
2467,30TVL62
2467,30TVL63
2505,30TVL52
2612,30SXJ35
2612,30SXJ25
2614,30SXJ28
2616,30SXK40
2616,30SXK30
2662,30SUK00
2662,30SUK10
2663,30SXJ27
2691,30TUK55
2691,30TUK45
2706,30SXH37
2706,30SXH38
2709,30SXJ39
2710,30SXJ26
2710,30SXJ16
2710,30SXJ06
2720,30TUK13
2720,30TUK23
2976,30TUK95
2976,30TVK05
3099,30SXJ35
3099,30SXJ25
3099,30SXJ36
3145,30SXK40
3145,30SXK41
3231,30SXK40
3231,30SXK30
3246,30TUK75
3246,30TUK85
3257,30SXH78
3257,30SXH79
3262,30SXK40
3271,30SXJ45
3271,30SXJ35
3271,30SXJ36
3277,30SXK51
